arm,h,obs_index,date,placebo_score_date,block,units,n_pairs_genuine_leg_only,n_pairs_placebo_leg_only,kept,n_pairs_shared,spread_gen,spread_pla,delta,n_flagged_unadjusted,ic_genuine,ic_placebo,cost_drag,delta_net
A,20,104,2023-07-27,2023-05-30,26,raw_excess,609,609,True,609,-0.006984513582342781,-0.00934387560465331,0.0023593620223105287,58,-0.0893490438929432,-0.11473130607751712,0.0017666666666666666,0.0005926953556438621
A,20,105,2023-08-03,2023-06-06,26,raw_excess,609,609,True,609,-0.007570754943933566,-0.005009813699114424,-0.002560941244819142,53,-0.01087887893844277,-0.061100532563744,0.001833333333333333,-0.004394274578152476
A,20,106,2023-08-10,2023-06-13,26,raw_excess,609,609,True,609,-0.0112086402851196,-0.0002363732735130718,-0.010972267011606529,55,0.015706008237099247,-0.020692869743601024,0.0026666666666666666,-0.013638933678273195
A,20,107,2023-08-17,2023-06-21,26,raw_excess,609,609,True,609,0.008727580228008198,0.02085590125098427,-0.012128321022976073,77,0.07187899794710063,0.04466108034359499,0.0016666666666666666,-0.01379498768964274
A,20,108,2023-08-24,2023-06-28,27,raw_excess,609,609,True,609,-0.009671166276622593,0.002207894971682091,-0.011879061248304684,68,-0.07759444187064607,-0.06505284196925325,0.0019999999999999996,-0.013879061248304684
A,20,109,2023-08-31,2023-07-06,27,raw_excess,609,609,True,609,0.00014814416994930204,-0.004882828243963597,0.0050309724139128995,78,-0.055647439715306855,-0.08132637274361709,0.002766666666666667,0.0022643057472462326
A,20,110,2023-09-08,2023-07-13,27,raw_excess,609,609,True,609,-0.005949644394353877,-0.01140424696235577,0.005454602568001892,88,-0.14016558142104835,-0.16355242968925984,0.0015999999999999999,0.0038546025680018924
A,20,111,2023-09-15,2023-07-20,27,raw_excess,609,609,True,609,-0.0205310803719839,-0.027375474201122844,0.006844393829138946,76,-0.19481205118891914,-0.1617322347700795,0.0015,0.005344393829138946
A,20,112,2023-09-22,2023-07-27,28,raw_excess,609,609,True,609,-0.02361720277929192,-0.03180423254769894,0.008187029768407017,81,-0.15183581480552708,-0.13095378001249589,0.002166666666666666,0.006020363101740351
A,20,113,2023-09-29,2023-08-03,28,raw_excess,609,609,True,609,-0.03688587293209186,-0.04740685555294622,0.01052098262085436,47,-0.26708804940559416,-0.2596746600815209,0.0028333333333333335,0.007687649287521026
A,20,114,2023-10-06,2023-08-10,28,raw_excess,609,609,True,609,0.01598184186483645,-0.001728244796069265,0.017710086660905715,43,0.04970720682429646,0.005604617110894816,0.0016666666666666666,0.01604341999423905
A,20,115,2023-10-13,2023-08-17,28,raw_excess,609,609,True,609,0.00014434223669579143,0.0009407378198697356,-0.0007963955831739441,51,0.02756957792795272,-0.00013850695138071294,0.001833333333333333,-0.002629728916507277
A,20,116,2023-10-20,2023-08-24,29,raw_excess,609,609,True,609,0.03421838987119064,0.03605259753002561,-0.0018342076588349701,77,0.16702116016440194,0.14636269163581647,0.0016666666666666666,-0.0035008743255016367
A,20,117,2023-10-27,2023-08-31,29,raw_excess,609,609,True,609,0.014870075634881822,0.02783902500429779,-0.012968949369415969,60,0.17747638953233844,0.11053115198429872,0.002433333333333334,-0.015402282702749303
A,20,118,2023-11-03,2023-09-08,29,raw_excess,609,609,True,609,0.007092850769551648,0.020820777954127522,-0.013727927184575875,63,0.24107658207134564,0.18842826753146288,0.0027666666666666673,-0.016494593851242544
A,20,119,2023-11-10,2023-09-15,29,raw_excess,609,609,True,609,0.03835766341498114,0.06397268592007636,-0.025615022505095224,72,0.3430434126582708,0.2736468682034068,0.0020999999999999994,-0.02771502250509522
A,20,120,2023-11-17,2023-09-22,30,raw_excess,609,609,True,609,0.025720882668075536,0.0625533016996475,-0.03683241903157196,62,0.34062349910956013,0.3410979398751258,0.003000000000000001,-0.03983241903157196
A,20,121,2023-11-27,2023-09-29,30,raw_excess,609,609,True,609,0.0468301671821202,0.06652372497272062,-0.01969355779060042,100,0.40490023461706826,0.4100113908286827,0.001833333333333333,-0.02152689112393375
A,20,122,2023-12-04,2023-10-06,30,raw_excess,609,609,True,609,0.009483413029844266,0.021244880436260345,-0.011761467406416079,94,0.1962615874054837,0.2522493698916596,0.003866666666666667,-0.015628134073082747
A,20,123,2023-12-11,2023-10-13,30,raw_excess,609,609,True,609,0.024823298798529774,0.04450878627794149,-0.019685487479411717,82,0.21679932346764827,0.2808563225702131,0.0015,-0.021185487479411718
A,20,124,2023-12-18,2023-10-20,31,raw_excess,609,609,True,609,-0.015519673645276223,-0.008205491878941911,-0.0073141817663343114,62,-0.1438790234489559,-0.12316269758624937,0.0026,-0.009914181766334311
A,20,125,2023-12-26,2023-10-27,31,raw_excess,609,609,True,609,-0.0059698297539905925,-0.004595846997049373,-0.001373982756941219,63,-0.15909247397748183,-0.13933953382608583,0.0016666666666666666,-0.0030406494236078856
A,20,126,2024-01-03,2023-11-03,31,raw_excess,609,609,True,609,-0.009188028878603965,-0.006415140732952834,-0.002772888145651131,58,-0.005857271506794006,-0.06748417822396578,0.0026666666666666666,-0.005439554812317797
A,20,127,2024-01-10,2023-11-10,31,raw_excess,609,609,True,609,-0.02048150504205346,-0.0266424781855738,0.006160973143520342,52,-0.048227780446027435,-0.14084026487926996,0.001833333333333333,0.004327639810187009
A,20,128,2024-01-18,2023-11-17,32,raw_excess,609,609,True,609,0.022588299199513495,-0.014418862018337121,0.037007161217850616,56,0.1238411000650297,0.040423415803499695,0.002166666666666666,0.03484049455118395
A,20,129,2024-01-25,2023-11-27,32,raw_excess,609,609,True,609,0.008491050764442922,-0.030279898901477916,0.03877094966592084,59,-0.03766193678090081,-0.1263576018905375,0.002266666666666667,0.03650428299925417
A,20,130,2024-02-01,2023-12-04,32,raw_excess,609,609,True,609,0.03998296459991127,0.002442596236744851,0.03754036836316642,61,0.0442403528606706,0.05120915984137845,0.0033666666666666667,0.034173701696499754
A,20,131,2024-02-08,2023-12-11,32,raw_excess,609,609,True,609,0.025843005257715657,0.03388048545763216,-0.008037480199916507,52,0.06577353502467302,0.11994059130301726,0.002233333333333333,-0.01027081353324984
A,20,132,2024-02-15,2023-12-18,33,raw_excess,609,609,True,609,0.004777540870704457,0.008039440642824879,-0.003261899772120422,69,-0.07034941792015367,-0.029429353485466058,0.002166666666666666,-0.0054285664387870875
A,20,133,2024-02-23,2023-12-26,33,raw_excess,609,609,True,609,0.009003553042358784,0.023492990235284002,-0.014489437192925218,86,0.08683663299005001,0.11309902795428364,0.0015,-0.01598943719292522
A,20,134,2024-03-01,2024-01-03,33,raw_excess,609,609,True,609,0.011782694621621728,-0.013339541012449488,0.025122235634071215,91,0.05525306341036309,-0.01824981854167931,0.0028333333333333335,0.022288902300737882
A,20,135,2024-03-08,2024-01-10,33,raw_excess,609,609,True,609,-0.006624208857005958,-0.019098788129138,0.012474579272132042,72,0.03991295366737929,-0.03836993203755572,0.001833333333333333,0.01064124593879871
A,20,136,2024-03-15,2024-01-18,34,raw_excess,609,609,True,609,-0.004760409221671624,-0.002496789179111249,-0.002263620042560375,79,0.0059156866162013285,-0.057458867632620265,0.0020999999999999994,-0.004363620042560374
A,20,137,2024-03-22,2024-01-25,34,raw_excess,609,609,True,609,-0.0016398952119704995,-0.018069397274685713,0.016429502062715214,77,-0.12228065216744517,-0.24013736999366697,0.0011666666666666668,0.015262835396048547
A,20,138,2024-04-01,2024-02-01,34,raw_excess,609,609,True,609,-0.00431778194297593,0.001503101393622303,-0.005820883336598233,53,-0.07771762217670053,-0.12832066032803882,0.0017666666666666664,-0.007587550003264899
A,20,139,2024-04-08,2024-02-08,34,raw_excess,609,609,True,609,0.01935291076769534,0.028923333723449608,-0.00957042295575427,38,0.06865537840310808,0.030311452033135403,0.0011666666666666668,-0.010737089622420936
A,20,140,2024-04-15,2024-02-15,35,raw_excess,609,609,True,609,0.026474827930226798,0.006857267763351562,0.019617560166875235,47,0.09454812837633936,0.09457825244286519,0.0016666666666666666,0.017950893500208568
A,20,141,2024-04-22,2024-02-23,35,raw_excess,609,609,True,609,0.02295041063810747,-0.004291627217037103,0.027242037855144573,56,0.12699514827203676,0.1267497991728898,0.0011666666666666668,0.026075371188477907
A,20,142,2024-04-29,2024-03-01,35,raw_excess,609,609,True,609,0.041453935908826976,0.02234665101693248,0.019107284891894498,67,0.06898943072868087,0.11980301569802584,0.0015,0.017607284891894497
A,20,143,2024-05-06,2024-03-08,35,raw_excess,609,609,True,609,0.02817486257326377,0.017286016561284458,0.010888846011979314,60,-0.05596961538790537,-0.056447719071562444,0.0019999999999999996,0.008888846011979314
A,20,144,2024-05-13,2024-03-15,36,raw_excess,609,609,True,609,-0.0070014740239212996,0.0121612587710439,-0.0191627327949652,108,-0.01695108319130216,-0.005963715110274272,0.0019999999999999996,-0.021162732794965198
A,20,145,2024-05-20,2024-03-22,36,raw_excess,609,609,True,609,0.006674671074694726,-0.014446040503610248,0.021120711578304974,61,-0.11927839312810003,-0.10921764558371619,0.0013333333333333333,0.01978737824497164
A,20,146,2024-05-28,2024-04-01,36,raw_excess,609,609,True,609,-0.0016829030839465159,-0.012355111851603644,0.010672208767657128,80,-0.10427623609617598,-0.1257524126581701,0.0017666666666666664,0.008905542100990461
A,20,147,2024-06-04,2024-04-08,36,raw_excess,609,609,True,609,-0.006495344001476915,0.0008416621813549319,-0.007337006182831847,67,0.03522374690258716,0.03877411039399981,0.0026666666666666666,-0.010003672849498513
A,20,148,2024-06-11,2024-04-15,37,raw_excess,609,609,True,609,0.014052542281323934,0.0321802699720873,-0.018127727690763363,82,0.04321932233069955,0.04178006137446499,0.002033333333333333,-0.020161061024096698
A,20,149,2024-06-18,2024-04-22,37,raw_excess,609,609,True,609,0.027607073253443387,0.02324653656480299,0.004360536688640396,50,0.0835094909404659,0.07478987533843086,0.0015,0.0028605366886403963
A,20,150,2024-06-26,2024-04-29,37,raw_excess,609,609,True,609,0.033322207176890765,0.021043368485133936,0.01227883869175683,86,0.03635321344627821,0.009402667480955147,0.0019999999999999996,0.010278838691756829
A,20,151,2024-07-03,2024-05-06,37,raw_excess,609,609,True,609,-0.005826387710061089,-0.009094765334268097,0.0032683776242070084,83,-0.05777418744713677,-0.08579637436916787,0.002166666666666666,0.0011017109575403423
A,20,152,2024-07-11,2024-05-13,38,raw_excess,609,609,True,609,-0.022897507609378875,-0.0032271619918406297,-0.019670345617538245,54,-0.16829487157690717,-0.17130828767792852,0.0017666666666666664,-0.02143701228420491
A,20,153,2024-07-18,2024-05-20,38,raw_excess,609,609,True,609,-0.022218269640147063,-0.008343657012089264,-0.013874612628057798,87,-0.06883444833111609,-0.041018405964033874,0.0016666666666666666,-0.015541279294724465
A,20,154,2024-07-25,2024-05-28,38,raw_excess,609,609,True,609,-0.031695786571327995,-0.006163860892045127,-0.02553192567928287,68,-0.11229492407214321,-0.06221894830348907,0.0011666666666666668,-0.026698592345949537
A,20,155,2024-08-01,2024-06-04,38,raw_excess,609,609,True,609,-0.004747547331969205,0.001595996654265604,-0.006343543986234809,74,-0.014561771868903459,0.014712764103588532,0.0015,-0.007843543986234809
A,20,156,2024-08-08,2024-06-11,39,raw_excess,609,609,True,609,-0.005226671274141002,-0.0029876838349054582,-0.0022389874392355438,64,-0.10754839119883679,-0.07608266102406235,0.001833333333333333,-0.004072320772568877
A,20,157,2024-08-15,2024-06-18,39,raw_excess,609,609,True,609,0.015888829566392038,0.0003680666547960375,0.015520762911596,87,-0.10537377219192694,-0.09972096720036382,0.0016666666666666666,0.013854096244929334
A,20,158,2024-08-22,2024-06-26,39,raw_excess,609,609,True,609,0.011806481628988112,0.009964293449846633,0.0018421881791414792,67,0.015266101233864762,0.035018456967744395,0.0016666666666666666,0.00017552151247481268
A,20,159,2024-08-29,2024-07-03,39,raw_excess,609,609,True,609,-0.014175213652885411,0.003204769070345978,-0.01737998272323139,74,0.004307794642060208,0.009205744717928227,0.0031,-0.02047998272323139
A,20,160,2024-09-06,2024-07-11,40,raw_excess,609,609,True,609,-0.0046137543399907555,0.007621776873235463,-0.012235531213226219,52,0.20374834769229455,0.15978665572920428,0.0021,-0.014335531213226218
A,20,161,2024-09-13,2024-07-18,40,raw_excess,609,609,True,609,-0.0067166624534666965,0.0016240905663802855,-0.008340753019846981,82,0.14210542254449007,0.12190279967867661,0.0017666666666666664,-0.010107419686513647
A,20,162,2024-09-20,2024-07-25,40,raw_excess,609,609,True,609,0.007808696737303772,0.008834874395627522,-0.0010261776583237493,78,-0.003011397244144631,0.05667662553974445,0.0011666666666666668,-0.002192844324990416
A,20,163,2024-09-27,2024-08-01,40,raw_excess,609,609,True,609,0.01148746235468376,0.01488532193782724,-0.0033978595831434793,69,0.0345559189038835,0.04797988371047133,0.0019333333333333331,-0.005331192916476812
A,20,164,2024-10-04,2024-08-08,41,raw_excess,609,609,True,609,0.013576281278574536,0.029930877567192038,-0.016354596288617504,58,0.02746666695002061,0.08450151311007874,0.001,-0.017354596288617505
A,20,165,2024-10-11,2024-08-15,41,raw_excess,609,609,True,609,0.02412912787751283,0.03493038083268111,-0.010801252955168279,72,0.06340292506279831,0.10449417070091847,0.0019333333333333331,-0.012734586288501612
